 site       X              Y              Z             EMT           DFT
  7   1.4852777940   0.8575255340  -0.6000000000  -1.4959135730  -1.2724581500
  7   1.4852777940   0.8575255340  -0.4000000000  -1.4918590642  -1.3032891100
  7   1.4852777940   0.8575255340  -0.2000000000  -1.4614775390  -1.3319933000
  7   1.4852777940   0.8575255340   0.0000000000  -1.4792641750  -1.4090055500
  7   1.4852777940   0.8575255340   0.2000000000  -1.5572961253  -1.5474835100
  7   1.4852777940   0.8575255340   0.4000000000  -1.6662916970  -1.7198277700
  7   1.4852777940   0.8575255340   0.6000000000  -1.7576754807  -1.8706495500
  7   1.4852777940   0.8575255340   0.8000000000  -1.7753660966  -1.9447705200
  7   1.4852777940   0.8575255340   1.0000000000  -1.6930620115  -1.9108710400
  7   1.4852777940   0.8575255340   1.2000000000  -1.5193211227  -1.7683846000
  7   1.4852777940   0.8575255340   1.4000000000  -1.2852861045  -1.5400867900
  7   1.4852777940   0.8575255340   1.6000000000  -1.0293909217  -1.2587201100
  7   1.4852777940   0.8575255340   1.8000000000  -0.8040761033  -0.9553664400
  7   1.4852777940   0.8575255340   2.0000000000  -0.5911198866  -0.6539596800
  7   1.4852777940   0.8575255340   2.2000000000  -0.4056654431  -0.3763312800
  7   1.4852777940   0.8575255340   2.4000000000  -0.2718421095  -0.1971953500
  7   1.4852777940   0.8575255340   2.6000000000  -0.1770633631  -0.0974032700
  7   1.4852777940   0.8575255340   2.8000000000  -0.1045326548  -0.0472863500
  7   1.4852777940   0.8575255340   3.0000000000  -0.0488477061  -0.0237776400
  7   1.4852777940   0.8575255340   3.2000000000  -0.0120029488  -0.0130471500
  7   1.4852777940   0.8575255340   3.4000000000   0.0104417054  -0.0082332800
  7   1.4852777940   0.8575255340   3.6000000000   0.0225439462  -0.0061043400
  7   1.4852777940   0.8575255340   3.8000000000   0.0220767650  -0.0051001300
  7   1.4852777940   0.8575255340   4.0000000000   0.0150481073  -0.0044899100
  7   1.4852777940   0.8575255340   4.2000000000   0.0159218598  -0.0039934000
  7   1.4852777940   0.8575255340   4.4000000000   0.0156328312  -0.0035171900
  7   1.4852777940   0.8575255340   4.6000000000   0.0143185955  -0.0029876000
  7   1.4852777940   0.8575255340   4.8000000000   0.0090124167  -0.0024247800
  7   1.4852777940   0.8575255340   5.0000000000  -0.0002164518  -0.0018701000
  7   1.4852777940   0.8575255340   5.2000000000  -0.0000270011  -0.0013670000
  7   1.4852777940   0.8575255340   5.4000000000  -0.0000012370  -0.0009294600
  7   1.4852777940   0.8575255340   5.6000000000  -0.0000000499  -0.0005499500
  7   1.4852777940   0.8575255340   5.8000000000  -0.0000000019  -0.0002292000
  7   1.4852777940   0.8575255340   6.0000000000  -0.0000000001   0.0000187500
  8   0.7426388970  -0.4287627670  -4.2000000000   5.3411437387   5.6394777400
  8   0.7426388970  -0.4287627670  -4.0000000000   1.8364716106   1.9916166900
  8   0.7426388970  -0.4287627670  -3.8000000000  -0.0256772972   0.0625622100
  8   0.7426388970  -0.4287627670  -3.6000000000  -0.7873674888  -0.7612694200
  8   0.7426388970  -0.4287627670  -3.4000000000  -0.9823209585  -1.0100158700
  8   0.7426388970  -0.4287627670  -3.2000000000  -0.9332957489  -0.9726480200
  8   0.7426388970  -0.4287627670  -3.0000000000  -0.7231152539  -0.7764629500
  8   0.7426388970  -0.4287627670  -2.8000000000  -0.4129128359  -0.5140946900
  8   0.7426388970  -0.4287627670  -2.6000000000  -0.1575746102  -0.3021623000
  8   0.7426388970  -0.4287627670  -2.4000000000  -0.0855951923  -0.2497415900
  8   0.7426388970  -0.4287627670  -2.2000000000  -0.2576699540  -0.3879501200
  8   0.7426388970  -0.4287627670  -2.0000000000  -0.5905380483  -0.6460317200
