10 1.485277794 -.857525534 -3.60 1.36673105
10 1.485277794 -.857525534 -3.40 -.49915578
10 1.485277794 -.857525534 -3.20 -1.02408810
10 1.485277794 -.857525534 -3.00 -1.11747130
10 1.485277794 -.857525534 -2.80 -1.08572163
10 1.485277794 -.857525534 -2.60 -1.04359476
10 1.485277794 -.857525534 -2.40 -1.04134992
10 1.485277794 -.857525534 -2.20 -1.08610713
10 1.485277794 -.857525534 -2.00 -1.14932829
10 1.485277794 -.857525534 -1.80 -1.19113378
10 1.485277794 -.857525534 -1.60 -1.19331372
10 1.485277794 -.857525534 -1.40 -1.17544820
10 1.485277794 -.857525534 -1.20 -1.17733972
10 1.485277794 -.857525534 -1.00 -1.22072445
10 1.485277794 -.857525534 -.80 -1.28912573
10 1.485277794 -.857525534 -.60 -1.34846056
10 1.485277794 -.857525534 -.40 -1.38486717
10 1.485277794 -.857525534 -.20 -1.41993358
10 1.485277794 -.857525534 0 -1.49088633
10 1.485277794 -.857525534 .20 -1.61522686
10 1.485277794 -.857525534 .40 -1.77068577
10 1.485277794 -.857525534 .60 -1.90501542
10 1.485277794 -.857525534 .80 -1.96459061
10 1.485277794 -.857525534 1.00 -1.91886499
10 1.485277794 -.857525534 1.20 -1.76757212
10 1.485277794 -.857525534 1.40 -1.53342939
10 1.485277794 -.857525534 1.60 -1.24883993
10 1.485277794 -.857525534 1.80 -.94447197
10 1.485277794 -.857525534 2.00 -.64367498
10 1.485277794 -.857525534 2.20 -.36893385
10 1.485277794 -.857525534 2.40 -.19367857
10 1.485277794 -.857525534 2.60 -.09602585
10 1.485277794 -.857525534 2.80 -.04682181
10 1.485277794 -.857525534 3.00 -.02363795
10 1.485277794 -.857525534 3.20 -.01301727
10 1.485277794 -.857525534 3.40 -.00824131
10 1.485277794 -.857525534 3.60 -.00612352
10 1.485277794 -.857525534 3.80 -.00511722
10 1.485277794 -.857525534 4.00 -.00450183
10 1.485277794 -.857525534 4.20 -.00400166
10 1.485277794 -.857525534 4.40 -.00352481
10 1.485277794 -.857525534 4.60 -.00300186
10 1.485277794 -.857525534 4.80 -.00244570
10 1.485277794 -.857525534 5.00 -.00189454
10 1.485277794 -.857525534 5.20 -.00139260
10 1.485277794 -.857525534 5.40 -.00095448
10 1.485277794 -.857525534 5.60 -.00057310
10 1.485277794 -.857525534 5.80 -.00024970
10 1.485277794 -.857525534 6.00 0
