  version number of analysis code =  14
 timestep dt in seconds =   .1000000E-15
 # emin for stop =   6
 decrit =   .1500000E+00

 mass metal atom in a.m.u. =   196.9660

  EOR found on XDATCAR at ntimes = 1206
  ntimesa = 1206
  detb = 30.6261662733299254
 Z layer 1 =  20.2474

 Z layer 2 =  17.8206

 Z layer 3 =  15.3822

 Z layer 4 =  13.0000

 Z12 =   2.4269

 Z23 =   2.4383

 Z34 =   2.3822

 temp, average ekin =   254.551263      .394854
 
 nt   temp      ekin       ekinh      zH         xH         yH        z1        z12
  843   185.6069    .287909   5.44228  -3.59912   -.62013    .03873  20.25239   2.41587
  844   185.4897    .287727   5.38321  -3.56713   -.62094    .04230  20.25245   2.41585
  845   185.3630    .287530   5.31077  -3.53532   -.62160    .04574  20.25251   2.41583
  846   185.2788    .287400   5.22454  -3.50372   -.62209    .04903  20.25256   2.41581
  847   185.2702    .287387   5.12429  -3.47239   -.62237    .05212  20.25262   2.41579
  848   185.3613    .287528   5.01000  -3.44136   -.62242    .05497  20.25268   2.41577
  849   185.4316    .287637   4.88198  -3.41069   -.62219    .05755  20.25274   2.41575
  850   185.5812    .287869   4.74103  -3.38042   -.62166    .05979  20.25280   2.41573
  851   185.8530    .288291   4.58861  -3.35059   -.62078    .06165  20.25286   2.41571
  852   186.2206    .288861   4.42689  -3.32127   -.61949    .06307  20.25292   2.41569
  853   186.6857    .289582   4.25855  -3.29250   -.61774    .06398  20.25298   2.41567
  854   187.2760    .290498   4.08716  -3.26432   -.61548    .06434  20.25303   2.41564
  855   187.9775    .291586   3.91690  -3.23678   -.61265    .06406  20.25309   2.41562
  856   188.8150    .292885   3.75246  -3.20993   -.60919    .06309  20.25315   2.41560
  857   189.8543    .294497   3.59899  -3.18379   -.60505    .06137  20.25321   2.41557
  858   190.9749    .296236   3.46149  -3.15839   -.60017    .05884  20.25327   2.41555
  859   192.2021    .298139   3.34488  -3.13374   -.59451    .05544  20.25333   2.41552
  860   193.6358    .300363   3.25344  -3.10987   -.58801    .05113  20.25339   2.41549
  861   195.2572    .302878   3.19045  -3.08676   -.58064    .04588  20.25345   2.41546
  862   196.9097    .305441   3.15805  -3.06440   -.57237    .03966  20.25351   2.41544
  863   198.6328    .308114   3.15703  -3.04278   -.56320    .03246  20.25357   2.41541
  864   200.4483    .310930   3.18663  -3.02186   -.55310    .02427  20.25363   2.41538
  865   202.2585    .313738   3.24471  -3.00162   -.54209    .01511  20.25370   2.41535
  866   204.0956    .316588   3.32798  -2.98200   -.53019    .00501  20.25376   2.41532
  867   205.9736    .319501   3.43207  -2.96297   -.51741   -.00600  20.25382   2.41528
  868   207.7753    .322296   3.55196  -2.94448   -.50380   -.01788  20.25388   2.41525
  869   209.4548    .324901   3.68229  -2.92648   -.48940   -.03056  20.25394   2.41522
  870   211.0742    .327413   3.81768  -2.90891   -.47425   -.04398  20.25400   2.41519
  871   212.5873    .329760   3.95302  -2.89174   -.45841   -.05807  20.25406   2.41516
  872   213.9551    .331882   4.08362  -2.87493   -.44194   -.07276  20.25413   2.41512
  873   215.1801    .333782   4.20532  -2.85843   -.42490   -.08797  20.25419   2.41509
  874   216.2735    .335478   4.31460  -2.84221   -.40734   -.10363  20.25425   2.41506
  875   217.1885    .336897   4.40865  -2.82624   -.38932   -.11964  20.25431   2.41502
  876   218.0251    .338195   4.48518  -2.81050   -.37091   -.13592  20.25437   2.41499
  877   218.7038    .339248   4.54250  -2.79497   -.35214   -.15241  20.25444   2.41496
  878   219.1924    .340006   4.57934  -2.77962   -.33308   -.16900  20.25450   2.41492
  879   219.6246    .340676   4.59488  -2.76445   -.31378   -.18563  20.25456   2.41489
  880   219.9226    .341138   4.58864  -2.74945   -.29426   -.20219  20.25463   2.41486
  881   220.1015    .341416   4.56047  -2.73462   -.27459   -.21862  20.25469   2.41483
  882   220.1428    .341480   4.51061  -2.71994   -.25479   -.23480  20.25475   2.41479
  883   220.1586    .341505   4.43967  -2.70543   -.23489   -.25066  20.25482   2.41476
  884   220.1148    .341437   4.34867  -2.69109   -.21494   -.26609  20.25488   2.41473
  885   219.8781    .341069   4.23915  -2.67691   -.19494   -.28100  20.25494   2.41470
  886   219.6209    .340670   4.11327  -2.66291   -.17493   -.29527  20.25501   2.41467
  887   219.3374    .340231   3.97381  -2.64909   -.15491   -.30881  20.25507   2.41463
  888   219.0162    .339732   3.82433  -2.63545   -.13492   -.32151  20.25514   2.41460
  889   218.7078    .339254   3.66904  -2.62201   -.11494   -.33325  20.25520   2.41457
  890   218.3529    .338704   3.51281  -2.60875   -.09499   -.34392  20.25527   2.41454
  891   218.0257    .338196   3.36108  -2.59568   -.07507   -.35343  20.25533   2.41451
  892   217.7160    .337716   3.21960  -2.58281   -.05516   -.36167  20.25540   2.41448
  893   217.4650    .337326   3.09414  -2.57012   -.03527   -.36855  20.25546   2.41445
  894   217.3276    .337113   2.99015  -2.55762   -.01538   -.37398  20.25553   2.41442
  895   217.2608    .337009   2.91244  -2.54528    .00454   -.37792  20.25559   2.41439
  896   217.2733    .337029   2.86474  -2.53311    .02449   -.38030  20.25566   2.41436
  897   217.3826    .337198   2.84950  -2.52108    .04451   -.38109  20.25572   2.41433
  898   217.6416    .337600   2.86756  -2.50918    .06462   -.38029  20.25579   2.41430
  899   217.9615    .338096   2.91825  -2.49740    .08482   -.37790  20.25586   2.41427
  900   218.3491    .338698   2.99933  -2.48571    .10516   -.37395  20.25592   2.41424
  901   218.8740    .339512   3.10716  -2.47410    .12563   -.36848  20.25599   2.41421
  902   219.4415    .340392   3.23713  -2.46255    .14626   -.36156  20.25606   2.41418
  903   220.0906    .341399   3.38386  -2.45104    .16705   -.35327  20.25613   2.41415
  904   220.7254    .342384   3.54164  -2.43955    .18801   -.34369  20.25619   2.41412
  905   221.3570    .343363   3.70478  -2.42809    .20914   -.33292  20.25626   2.41410
  906   222.0174    .344388   3.86785  -2.41662    .23042   -.32106  20.25633   2.41407
  907   222.6958    .345440   4.02594  -2.40514    .25186   -.30822  20.25640   2.41404
  908   223.3448    .346447   4.17481  -2.39365    .27343   -.29450  20.25647   2.41402
  909   223.9125    .347328   4.31081  -2.38213    .29512   -.28001  20.25653   2.41399
  910   224.4186    .348113   4.43101  -2.37058    .31690   -.26484  20.25660   2.41397
  911   224.8856    .348837   4.53312  -2.35899    .33874   -.24911  20.25667   2.41394
  912   225.3456    .349551   4.61532  -2.34736    .36062   -.23289  20.25674   2.41392
  913   225.6937    .350090   4.67619  -2.33569    .38249   -.21629  20.25681   2.41389
  914   225.9953    .350558   4.71466  -2.32396    .40432   -.19938  20.25688   2.41387
  915   226.2323    .350926   4.72984  -2.31217    .42607   -.18225  20.25695   2.41385
  916   226.3578    .351121   4.72105  -2.30032    .44769   -.16498  20.25702   2.41383
  917   226.4297    .351232   4.68773  -2.28839    .46912   -.14766  20.25709   2.41380
  918   226.4498    .351263   4.62945  -2.27638    .49031   -.13034  20.25716   2.41378
  919   226.4312    .351234   4.54605  -2.26426    .51119   -.11312  20.25723   2.41376
  920   226.3356    .351086   4.43764  -2.25202    .53170   -.09607  20.25730   2.41374
  921   226.0991    .350719   4.30481  -2.23964    .55175   -.07926  20.25737   2.41372
  922   225.8469    .350328   4.14874  -2.22709    .57128   -.06278  20.25744   2.41371
  923   225.5205    .349822   3.97138  -2.21433    .59019   -.04671  20.25751   2.41369
  924   225.1445    .349239   3.77573  -2.20133    .60838   -.03113  20.25759   2.41367
  925   224.7970    .348700   3.56587  -2.18806    .62576   -.01613  20.25766   2.41366
  926   224.3849    .348060   3.34708  -2.17445    .64224   -.00178  20.25773   2.41364
  927   223.9827    .347436   3.12582  -2.16046    .65771    .01182  20.25780   2.41363
  928   223.5733    .346801   2.90960  -2.14604    .67208    .02460  20.25788   2.41362
  929   223.1907    .346208   2.70676  -2.13112    .68526    .03648  20.25795   2.41360
  930   222.8988    .345755   2.52590  -2.11564    .69715    .04741  20.25802   2.41359
  931   222.7375    .345505   2.37531  -2.09955    .70770    .05731  20.25809   2.41358
  932   222.7134    .345467   2.26250  -2.08278    .71684    .06615  20.25817   2.41358
  933   222.7637    .345546   2.19343  -2.06529    .72454    .07390  20.25824   2.41357
  934   222.9754    .345874   2.17201  -2.04702    .73076    .08054  20.25832   2.41357
  935   223.3266    .346419   2.19968  -2.02794    .73551    .08607  20.25839   2.41356
  936   223.8333    .347205   2.27537  -2.00803    .73882    .09050  20.25846   2.41356
  937   224.5454    .348309   2.39556  -1.98727    .74071    .09387  20.25854   2.41356
  938   225.2947    .349472   2.55454  -1.96565    .74123    .09622  20.25861   2.41356
  939   226.1376    .350779   2.74517  -1.94319    .74047    .09760  20.25869   2.41357
  940   227.0996    .352271   2.95925  -1.91992    .73851    .09808  20.25876   2.41357
  941   228.1148    .353846   3.18833  -1.89586    .73543    .09773  20.25884   2.41358
  942   229.1226    .355409   3.42420  -1.87105    .73132    .09661  20.25892   2.41358
  943   230.1440    .356994   3.65945  -1.84556    .72630    .09480  20.25899   2.41359
  944   231.1846    .358608   3.88766  -1.81942    .72046    .09239  20.25907   2.41360
  945   232.2073    .360194   4.10365  -1.79270    .71389    .08943  20.25915   2.41362
  946   233.1875    .361715   4.30349  -1.76545    .70669    .08600  20.25922   2.41363
  947   234.0603    .363069   4.48437  -1.73775    .69895    .08215  20.25930   2.41365
  948   234.9848    .364502   4.64446  -1.70964    .69074    .07796  20.25938   2.41366
  949   235.8453    .365837   4.78270  -1.68119    .68214    .07346  20.25946   2.41368
  950   236.6157    .367032   4.89874  -1.65246    .67321    .06870  20.25953   2.41370
  951   237.3624    .368191   4.99244  -1.62350    .66402    .06373  20.25961   2.41372
  952   238.1081    .369347   5.06385  -1.59437    .65462    .05858  20.25969   2.41374
  953   238.8290    .370466   5.11314  -1.56511    .64506    .05328  20.25977   2.41376
  954   239.4943    .371497   5.14019  -1.53579    .63539    .04786  20.25985   2.41378
  955   240.1533    .372520   5.14465  -1.50647    .62565    .04233  20.25993   2.41380
  956   240.7956    .373516   5.12590  -1.47719    .61588    .03671  20.26001   2.41383
  957   241.4995    .374608   5.08292  -1.44802    .60613    .03102  20.26009   2.41385
  958   242.2017    .375697   5.01430  -1.41903    .59642    .02527  20.26018   2.41388
  959   242.8782    .376747   4.91821  -1.39029    .58681    .01946  20.26026   2.41391
  960   243.6091    .377880   4.79287  -1.36188    .57733    .01360  20.26034   2.41394
  961   244.4285    .379151   4.63628  -1.33390    .56804    .00770  20.26043   2.41397
  962   245.3781    .380624   4.44639  -1.30645    .55898    .00174  20.26051   2.41400
  963   246.3694    .382162   4.22185  -1.27964    .55021   -.00427  20.26060   2.41403
  964   247.4623    .383857   3.96206  -1.25361    .54179   -.01034  20.26069   2.41407
  965   248.7116    .385795   3.66769  -1.22850    .53380   -.01648  20.26078   2.41411
  966   250.1528    .388031   3.34131  -1.20446    .52630   -.02272  20.26087   2.41415
  967   251.8366    .390643   2.98750  -1.18167    .51938   -.02905  20.26096   2.41419
  968   253.7742    .393648   2.61354  -1.16030    .51312   -.03552  20.26106   2.41423
  969   256.0535    .397184   2.22957  -1.14054    .50762   -.04214  20.26115   2.41428
  970   258.6533    .401216   1.84837  -1.12257    .50296   -.04894  20.26125   2.41433
  971   261.6520    .405868   1.48504  -1.10656    .49924   -.05596  20.26136   2.41438
  972   265.0865    .411196   1.15607  -1.09270    .49654   -.06323  20.26146   2.41444
  973   268.8484    .417031    .87813  -1.08113    .49494   -.07079  20.26157   2.41450
  974   273.0856    .423604    .66651  -1.07197    .49451   -.07867  20.26168   2.41456
  975   277.7982    .430914    .53357  -1.06531    .49530   -.08691  20.26180   2.41463
  976   282.8104    .438688    .48733  -1.06121    .49735   -.09554  20.26192   2.41470
  977   288.0921    .446881    .53047  -1.05967    .50067   -.10459  20.26204   2.41478
  978   293.6059    .455434    .66009  -1.06067    .50526   -.11407  20.26217   2.41486
  979   299.2925    .464255    .86801  -1.06414    .51110   -.12400  20.26230   2.41494
  980   304.9357    .473009   1.14176  -1.06996    .51815   -.13437  20.26243   2.41503
  981   310.5197    .481670   1.46608  -1.07802    .52634   -.14520  20.26257   2.41512
  982   315.9401    .490078   1.82447  -1.08814    .53561   -.15645  20.26271   2.41521
  983   321.0775    .498047   2.20061  -1.10016    .54587   -.16812  20.26285   2.41531
  984   325.9026    .505532   2.57971  -1.11388    .55704   -.18018  20.26299   2.41541
  985   330.3952    .512501   2.94933  -1.12913    .56903   -.19261  20.26314   2.41551
  986   334.4790    .518836   3.29966  -1.14572    .58176   -.20537  20.26329   2.41562
  987   338.2186    .524636   3.62380  -1.16348    .59513   -.21842  20.26344   2.41572
  988   341.6409    .529945   3.91748  -1.18224    .60906   -.23175  20.26359   2.41583
  989   344.6177    .534562   4.17862  -1.20185    .62348   -.24531  20.26374   2.41594
  990   347.2989    .538721   4.40695  -1.22219    .63832   -.25908  20.26390   2.41606
  991   349.7586    .542537   4.60352  -1.24313    .65352   -.27304  20.26405   2.41617
  992   351.8661    .545806   4.77032  -1.26456    .66902   -.28714  20.26421   2.41629
  993   353.6951    .548643   4.90987  -1.28640    .68478   -.30138  20.26437   2.41640
  994   355.3642    .551232   5.02498  -1.30856    .70075   -.31573  20.26453   2.41652
  995   356.8915    .553601   5.11862  -1.33098    .71691   -.33017  20.26469   2.41664
  996   358.3001    .555786   5.19351  -1.35359    .73320   -.34469  20.26484   2.41676
  997   359.5675    .557752   5.25229  -1.37636    .74963   -.35927  20.26500   2.41688
  998   360.6905    .559494   5.29739  -1.39923    .76615   -.37391  20.26516   2.41700
  999   361.7420    .561125   5.33092  -1.42218    .78277   -.38858  20.26533   2.41712
 1000   362.7551    .562697   5.35476  -1.44517    .79945   -.40329  20.26549   2.41725
 1001   363.7221    .564197   5.37052  -1.46818    .81619   -.41803  20.26565   2.41737
 1002   364.6762    .565677   5.37963  -1.49119    .83299   -.43278  20.26581   2.41749
 1003   365.5184    .566983   5.38326  -1.51418    .84984   -.44755  20.26597   2.41762
 1004   366.3809    .568321   5.38243  -1.53714    .86673   -.46233  20.26613   2.41774
 1005   367.2478    .569666   5.37802  -1.56005    .88365   -.47712  20.26630   2.41787
 1006   368.0857    .570965   5.37078  -1.58290    .90062   -.49191  20.26646   2.41800
 1007   368.9329    .572280   5.36128  -1.60568    .91763   -.50671  20.26662   2.41813
 1008   369.7591    .573561   5.35013  -1.62839    .93469   -.52150  20.26678   2.41825
 1009   370.6594    .574958   5.33780  -1.65102    .95178   -.53630  20.26695   2.41838
 1010   371.5331    .576313   5.32482  -1.67356    .96893   -.55109  20.26711   2.41851
 1011   372.3733    .577616   5.31155  -1.69600    .98613   -.56587  20.26728   2.41865
 1012   373.1889    .578881   5.29827  -1.71834   1.00339   -.58066  20.26744   2.41878
 1013   374.0931    .580284   5.28544  -1.74058   1.02071   -.59544  20.26760   2.41891
 1014   375.0541    .581774   5.27337  -1.76272   1.03810   -.61021  20.26777   2.41904
 1015   375.9026    .583091   5.26229  -1.78474   1.05557   -.62498  20.26793   2.41917
 1016   376.7778    .584448   5.25250  -1.80666   1.07312   -.63974  20.26810   2.41931
 1017   377.7929    .586023   5.24427  -1.82847   1.09077   -.65450  20.26826   2.41944
 1018   378.7763    .587548   5.23774  -1.85016   1.10851   -.66926  20.26843   2.41958
 1019   379.5762    .588789   5.23313  -1.87175   1.12636   -.68401  20.26860   2.41971
 1020   380.5369    .590279   5.23061  -1.89323   1.14432   -.69876  20.26876   2.41985
 1021   381.4933    .591763   5.23026  -1.91461   1.16240   -.71351  20.26893   2.41999
 1022   382.3814    .593140   5.23210  -1.93588   1.18060   -.72826  20.26909   2.42013
 1023   383.4128    .594740   5.23611  -1.95706   1.19892   -.74301  20.26926   2.42026
 1024   384.3030    .596121   5.24233  -1.97814   1.21738   -.75776  20.26943   2.42040
 1025   385.2146    .597535   5.25070  -1.99913   1.23598   -.77252  20.26960   2.42054
 1026   386.1213    .598942   5.26103  -2.02004   1.25471   -.78728  20.26976   2.42068
